slurmID,Sample,Species,Continent,bam,fast.name,fast.wildcard,Origin,for.fasta,rev.fasta
802,SRR7594257,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
803,SRR7594259,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
804,SRR7594260,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
805,SRR7594263,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
806,SRR7594186,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
807,SRR7594265,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
808,SRR7594267,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
809,SRR7594222,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
810,SRR7594272,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
811,SRR7594277,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
812,SRR7594278,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
813,SRR7609373,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
814,SRR7609374,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
815,SRR7609375,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
816,SRR7609376,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
817,SRR7609377,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
818,SRR7609378,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
819,SRR10160664,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
820,SRR7609380,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
821,SRR8401721,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
822,SRR7609382,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
823,SRR7609383,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
824,SRR7609385,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
825,SRR8401722,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
826,SRR7609387,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
827,SRR8401715,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
828,SRR7609389,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
829,SRR7609390,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
830,SRR7609391,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
831,SRR7609392,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
832,SRR7609393,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
833,SRR7609394,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
834,SRR7609395,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
835,SRR7609396,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
836,SRR7609397,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
837,SRR7609398,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
838,SRR7609399,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
839,SRR7609400,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
840,SRR7609401,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
841,SRR7609402,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
842,SRR8401711,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
843,SRR7609404,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
844,SRR7609405,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
845,SRR7609406,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
846,SRR7609408,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
847,SRR7609409,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
848,SRR7609410,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
849,SRR7609413,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
850,SRR7609414,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
851,SRR7609415,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
852,SRR7609416,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
853,SRR7609417,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
854,SRR7609418,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
855,SRR7609419,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
856,SRR8401714,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
857,SRR7609421,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
858,SRR7609422,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
859,SRR7609423,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
860,SRR7609424,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
861,SRR7609425,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
862,SRR7609427,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
863,SRR7609428,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
864,SRR7609430,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
865,SRR7609432,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
866,SRR7609433,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
867,SRR7609434,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
868,SRR7609435,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
869,SRR7609437,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
870,SRR7609438,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
871,SRR7609440,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
872,SRR7609441,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
873,SRR7609442,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
874,SRR7609443,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
875,SRR7609444,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
876,SRR7609445,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
877,SRR7609446,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
878,SRR7609447,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
879,SRR7609448,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
880,SRR8401629,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
881,SRR7593848,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
882,SRR8401648,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
883,SRR8401649,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
884,SRR8401668,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
885,SRR5098784,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
886,SRR7592741,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
887,SRR7609412,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
888,SRR8401712,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
889,SRR7609407,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
890,SRR7609439,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
891,SRR8401717,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
892,SRR8401728,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
893,SRR8401761,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
894,SRR7609429,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
895,SRR7609426,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
896,SRR7593845,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
897,SRR8401633,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
898,SRR10160656,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
899,SRR10160674,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
900,SRR10160687,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
901,SRR7592616,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
902,SRR7592622,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
903,SRR12689207,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
904,SRR12689208,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
905,SRR8401767,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
906,SRR12689210,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
907,SRR8401764,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
908,SRR12689212,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
909,SRR12689213,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
910,SRR8401765,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
911,SRR8401742,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
912,SRR12689216,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
913,SRR12689217,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
914,SRR12689218,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
915,SRR8401741,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
916,SRR12689220,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
917,SRR12689221,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
918,SRR12689222,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
919,SRR12689223,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
920,SRR12689224,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
921,SRR12689225,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
922,SRR12689226,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
923,SRR3090688,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
924,SRR5004854,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
925,SRR5004855,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
926,SRR5004857,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
927,SRR8401784,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
928,SRR5004859,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
929,SRR5004860,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
930,SRR5004861,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
931,SRR8401702,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
932,SRR5004863,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
933,SRR5004864,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
934,SRR5004865,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
935,SRR8401754,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
936,SRR5004867,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
937,SRR5004868,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
938,SRR8401779,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
939,SRR5004870,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
940,SRR8401666,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
941,SRR5004872,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
942,SRR8401759,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
943,SRR8401756,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
944,SRR5004875,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
945,SRR5004876,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
946,SRR8401681,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
947,SRR5004878,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
948,SRR5004879,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
949,SRR5004880,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
950,SRR5004881,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
951,SRR5004883,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
952,SRR8401685,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
953,SRR5004886,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
954,SRR5004887,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
955,SRR8401776,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
956,SRR5004889,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
957,SRR5004890,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
958,SRR5004892,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
959,SRR5004893,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
960,SRR5004895,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
961,SRR5004897,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
962,SRR5004898,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
963,SRR8401732,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
964,SRR5004900,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
965,SRR5004901,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
966,SRR5004902,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
967,SRR5004903,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
968,SRR5004904,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
969,SRR8401654,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
970,SRR5004906,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
971,SRR5004907,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
972,SRR5004908,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
973,SRR5004909,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
974,SRR8401647,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
975,SRR8401664,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
976,SRR5004912,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
977,SRR5004913,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
978,SRR5004914,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
979,SRR8401736,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
980,SRR8401710,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
981,SRR8401703,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
982,SRR5004918,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
983,SRR5004919,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
984,SRR5004920,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
985,SRR5004921,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
986,SRR5004922,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
987,SRR5004923,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
988,SRR8401706,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
989,SRR8401755,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
990,SRR8401707,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
991,SRR8401704,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
992,SRR8401690,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
993,SRR5004929,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
994,SRR5004930,Daphnia pulex,NorthAmerica,/scratch/csm6hg/daphnia_phylo/all_bam/final_bam,NA,NA,SRA,NA,NA
